participantID,trialNum,stage,stageName,trueCountry,requestedTests,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,confidence,perceivedDifficulty,highestLikelihood,likelihoods,numOfDifferentials,correctCountry,likelihoodOfCorrectCountry,incorrectLikelihood,highestLikelihoodCorrect,highestLikelihoodCorrectValue,differentials
p50,5,2,History & Politics,BOTSWANA,5,5,0,5,9,0.555555556,"Global Passport Power Rank (2022), World Happiness Ranking, Most Exported Food Products, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?",0,10,6,"5, 6",2,0,0,5.5,0,0,"ETHIOPIA, ZAMBIA"
p50,5,3,People & Culture,BOTSWANA,6,6,0,6,10,0.6,"Number of Colours in the country's flag, Most Prevalent Religion, Population in the capital city, % of the population with internet access, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?",0,10,3,"3, 3",2,0,0,3,0,0,"ETHIOPIA, ZAMBIA"
p50,6,1,Geography,COLOMBIA,3,3,0,3,10,0.3,"Number of other countries it shares a land border with, Is the country landlocked?, Native Animals",27,6,6,"5, 6",2,0,0,5.5,0,0,"ARGENTINA, PERU"
p50,6,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"World Happiness Ranking, Global Passport Power Rank (2022), Most Exported Food Products",50,6,7,"3, 7",2,0,0,5,0,0,"ARGENTINA, PERU"
p50,6,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Most Prevalent Religion, Overall population, Number of Colours in the country's flag",50,6,7,"3, 7, 6",3,1,6,5,0,0,"ARGENTINA, PERU, COLOMBIA"
p51,1,1,Geography,SOUTH KOREA,8,8,0,8,10,0.8,"Average Temperature (between 1991-2020), Native Animals, % area that is water, Time Zone (UTC), Area, % area that is covered by forest, Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with",57,8,7,7,1,0,0,0,0,0,RUSSIA
p51,1,2,History & Politics,SOUTH KOREA,7,7,0,7,9,0.777777778,"Gini Index for Income Inequality, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does their government have a prime minister?, World Happiness Ranking, Most Exported Food Products, Does the country have a monarchy?",60,8,7,7,1,0,0,0,0,0,RUSSIA
p51,1,3,People & Culture,SOUTH KOREA,9,9,0,9,10,0.9,"Number of Colours in the country's flag, Which side of the road do people drive on?, Overall population, Population Density, % of the population with internet access, Number of medals at the Tokyo Olympics, Unemployment Rate % (2021), Population in the capital city, Most Prevalent Religion",61,8,7,7,1,0,0,0,0,0,RUSSIA
p51,2,1,Geography,COLOMBIA,9,9,0,9,10,0.9,"Average Temperature (between 1991-2020), Area, Highest Point, Is the country landlocked?, Number of other countries it shares a land border with, % area that is covered by forest, Time Zone (UTC), % area that is water, Native Animals",80,7,9,9,1,0,0,0,0,0,BRAZIL
p51,2,2,History & Politics,COLOMBIA,4,4,0,4,9,0.444444444,"World Happiness Ranking, Does the country have a monarchy?, Most Exported Food Products, Does their government have a prime minister?",69,7,9,9,1,0,0,0,0,0,BRAZIL
p51,2,3,People & Culture,COLOMBIA,12,10,0,10,10,1,"Number of Colours in the country's flag, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Overall population, Most Prevalent Religion, Unemployment Rate % (2021), % of the population with internet access, Population Density, Number of medals at the Tokyo Olympics",76,7,9,"9, 6",2,0,0,7.5,0,0,"BRAZIL, CHILE"
p51,3,1,Geography,GREECE,7,7,0,7,10,0.7,"Time Zone (UTC), Highest Point, Average Rainfall in 2017 (mm per year), % area that is water, Average Temperature (between 1991-2020), Native Animals, Number of other countries it shares a land border with",80,2,7,7,1,0,0,0,0,0,GERMANY
p51,3,2,History & Politics,GREECE,8,8,0,8,9,0.888888889,"Gini Index for Income Inequality, Most Exported Food Products, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Global Passport Power Rank (2022), World Happiness Ranking, GDP per capita in 2022",89,2,7,7,1,0,0,0,0,0,GERMANY
p51,3,3,People & Culture,GREECE,5,5,0,5,10,0.5,"Number of Colours in the country's flag, Most Prevalent Religion, Overall population, % of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance",100,2,9,"7, 9",2,0,0,8,1,9,"GERMANY, SWITZERLAND"
p51,4,1,Geography,SWITZERLAND,13,10,0,10,10,1,"Highest Point, Number of other countries it shares a land border with, % area that is water, Is the country landlocked?, Average Rainfall in 2017 (mm per year), Time Zone (UTC), Area, Average Temperature (between 1991-2020), % area that is covered by forest, Native Animals",100,5,5,5,1,0,0,0,0,0,GERMANY
p51,4,2,History & Politics,SWITZERLAND,8,8,0,8,9,0.888888889,"Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Does the country have a monarchy?, GDP per capita in 2022, Most Exported Food Products, Does their government have a prime minister?, The Economist's Democracy Index Rating, World Happiness Ranking",91,5,5,5,1,0,0,0,0,0,GERMANY
p51,4,3,People & Culture,SWITZERLAND,10,10,0,10,10,1,"% of the population with internet access, Number of medals at the Tokyo Olympics, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Unemployment Rate % (2021), Population in the capital city, Most Prevalent Religion, Which side of the road do people drive on?, Number of Colours in the country's flag",61,5,6,"5, 6",2,0,0,5.5,0,0,"GERMANY, ITALY"
p51,5,1,Geography,BOTSWANA,1,1,0,1,10,0.1,Average Temperature (between 1991-2020),0,10,5,5,1,0,0,0,0,0,NIGERIA
p51,5,2,History & Politics,BOTSWANA,0,0,0,0,9,0,,0,10,5,5,1,0,0,0,0,0,NIGERIA
p51,5,3,People & Culture,BOTSWANA,4,4,0,4,10,0.4,"Overall population, Population Density, Most Prevalent Religion, Number of Colours in the country's flag",12,10,6,"5, 6",2,0,0,5.5,0,0,"NIGERIA, SOUTH AFRICA"
p51,6,1,Geography,MONGOLIA,7,6,0,6,10,0.6,"Average Rainfall in 2017 (mm per year), Highest Point, Native Animals, Time Zone (UTC), Area, Is the country landlocked?",0,10,5,5,1,0,0,0,0,0,THAILAND
p51,6,2,History & Politics,MONGOLIA,7,6,0,6,9,0.666666667,"Does their government have a prime minister?, Global Passport Power Rank (2022), GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Most Exported Food Products",11,10,5,5,1,0,0,0,0,0,THAILAND
p51,6,3,People & Culture,MONGOLIA,3,3,0,3,10,0.3,"Population Density, Population in the capital city, Overall population",0,10,5,5,1,0,0,0,0,0,THAILAND
p52,1,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with",83,8,8,"8, 3, 7, 8",4,0,0,6.5,0,0,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA"
p52,1,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"Does the country have a monarchy?, Most Exported Food Products",84,8,8,"8, 3, 7, 8",4,0,0,6.5,0,0,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA"
p52,1,3,People & Culture,SWITZERLAND,4,4,0,4,10,0.4,"Number of Colours in the country's flag, Most Prevalent Religion, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance",86,8,9,"8, 3, 7, 8, 9",5,1,9,6.5,1,9,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA, SWITZERLAND"
p52,2,1,Geography,SOUTH KOREA,4,4,0,4,10,0.4,"Area, Time Zone (UTC), Is the country landlocked?, Highest Point",81,9,7,"7, 7, 7, 7",4,1,7,7,1,7,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN"
p52,2,2,History & Politics,SOUTH KOREA,2,2,0,2,9,0.222222222,"Does the country have a monarchy?, Most Exported Food Products",29,9,7,"7, 7, 7, 7, 7",5,1,7,7,1,7,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN, PHILLIPINES"
p52,2,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Most Prevalent Religion, Which side of the road do people drive on?, Number of Colours in the country's flag",33,9,7,"7, 7, 7, 7, 7, 7",6,1,7,7,1,7,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN, PHILLIPINES, INDONESIA"
p52,3,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Number of other countries it shares a land border with, Is the country landlocked?",11,10,5,"4, 5",2,0,0,4.5,0,0,"NIGER, CHAD"
p52,3,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Does their government have a prime minister?, World Happiness Ranking",18,10,5,"4, 5, 5",3,0,0,4.666666667,0,0,"NIGER, CHAD, ETHIOPIA"
p52,3,3,People & Culture,BOTSWANA,5,5,0,5,10,0.5,"Unemployment Rate % (2021), Most Prevalent Religion, Number of Colours in the country's flag, % of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance",7,10,5,"4, 5, 4",3,0,0,4.333333333,0,0,"NIGER, CHAD, ETHIOPIA"
p52,4,1,Geography,COLOMBIA,6,5,0,5,10,0.5,"Native Animals, Area, Is the country landlocked?, % area that is covered by forest, Number of other countries it shares a land border with",91,4,9,9,1,0,0,0,0,0,ARGENTINA
p52,4,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,Most Exported Food Products,90,4,9,"9, 6",2,0,0,7.5,0,0,"ARGENTINA, PERU"
p52,4,3,People & Culture,COLOMBIA,2,2,0,2,10,0.2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion",86,4,9,"9, 6, 8",3,1,8,7.5,0,0,"ARGENTINA, PERU, COLOMBIA"
p52,5,1,Geography,MONGOLIA,4,4,0,4,10,0.4,"Is the country landlocked?, Number of other countries it shares a land border with, Area, Native Animals",100,2,9,"9, 5",2,1,9,5,1,9,"MONGOLIA, KAZAKHSTAN"
p52,5,2,History & Politics,MONGOLIA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",100,2,9,"9, 5",2,1,9,5,1,9,"MONGOLIA, KAZAKHSTAN"
p52,5,3,People & Culture,MONGOLIA,1,1,0,1,10,0.1,Most Prevalent Religion,100,2,9,"9, 5",2,1,9,5,1,9,"MONGOLIA, KAZAKHSTAN"
p52,6,1,Geography,GREECE,4,4,0,4,10,0.4,"Native Animals, Area, Is the country landlocked?, Number of other countries it shares a land border with",23,6,8,"8, 8, 8",3,1,8,8,0,0,"ITALY, FRANCE, GREECE"
p52,6,2,History & Politics,GREECE,1,1,0,1,9,0.111111111,Most Exported Food Products,71,6,8,"8, 3, 8, 8",4,1,8,6.333333333,0,0,"ITALY, FRANCE, GREECE, CROATIA"
p52,6,3,People & Culture,GREECE,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Most Prevalent Religion",95,6,10,10,1,1,10,0,1,10,GREECE
p53,1,1,Geography,SWITZERLAND,10,10,0,10,10,1,"% area that is water, Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Highest Point, Area, Average Temperature (between 1991-2020), Time Zone (UTC), % area that is covered by forest, Average Rainfall in 2017 (mm per year)",60,9,5,5,1,0,0,0,0,0,POLAND
p53,1,2,History & Politics,SWITZERLAND,9,9,0,9,9,1,"The Economist's Democracy Index Rating, Most Exported Food Products, Global Passport Power Rank (2022), GDP per capita in 2022, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Gini Index for Income Inequality, Does their government have a prime minister?",29,9,6,"2, 6",2,0,0,4,0,0,"POLAND, UKRAINE"
p53,1,3,People & Culture,SWITZERLAND,12,10,0,10,10,1,"Which side of the road do people drive on?, Population in the capital city, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, % of the population with internet access, Population Density, Number of Colours in the country's flag, Most Prevalent Religion, Unemployment Rate % (2021)",24,9,6,"2, 6, 6",3,0,0,4.666666667,0,0,"POLAND, UKRAINE, ROMANIA"
p53,2,1,Geography,BOTSWANA,9,9,0,9,10,0.9,"Highest Point, Area, Native Animals, Time Zone (UTC), % area that is covered by forest, Number of other countries it shares a land border with, % area that is water, Is the country landlocked?, Average Rainfall in 2017 (mm per year)",0,9,5,5,1,0,0,0,0,0,RPA
p53,2,2,History & Politics,BOTSWANA,9,9,0,9,9,1,"Gini Index for Income Inequality, GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Global Passport Power Rank (2022), Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?, The Economist's Democracy Index Rating",0,9,6,"5, 6",2,0,0,5.5,0,0,"RPA, ZIMBAWBE"
p53,2,3,People & Culture,BOTSWANA,10,10,0,10,10,1,"% of the population with internet access, Population Density, Most Prevalent Religion, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Population in the capital city, Which side of the road do people drive on?, Number of medals at the Tokyo Olympics, Overall population",20,9,4,"1, 1, 4, 3",4,0,0,2.25,0,0,"RPA, ZIMBAWBE, NIGER, NIGERIA"
p53,3,1,Geography,GREECE,16,9,0,9,10,0.9,"% area that is water, Number of other countries it shares a land border with, Area, % area that is covered by forest, Native Animals, Average Temperature (between 1991-2020), Highest Point, Time Zone (UTC), Is the country landlocked?",8,9,5,5,1,0,0,0,0,0,GREAT BRITIAN
p53,3,2,History & Politics,GREECE,10,10,1,9,9,1,"Gini Index for Income Inequality, Global Passport Power Rank (2022), The Economist's Democracy Index Rating, Does their government have a prime minister?, GDP per capita in 2022, Most Exported Food Products, World Happiness Ranking, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Is the country landlocked?",56,9,6,"5, 6",2,0,0,5.5,0,0,"GREAT BRITIAN, FRANCE"
p53,3,3,People & Culture,GREECE,10,10,0,10,10,1,"Number of Colours in the country's flag, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Most Prevalent Religion, Population in the capital city, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?, % of the population with internet access, Unemployment Rate % (2021)",29,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GREAT BRITIAN, FRANCE, CZECH REPUBLIC"
p53,4,1,Geography,MONGOLIA,19,10,0,10,10,1,"Area, Native Animals, Is the country landlocked?, % area that is water, Average Rainfall in 2017 (mm per year), % area that is covered by forest, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Highest Point, Time Zone (UTC)",6,8,6,"5, 6, 6",3,0,0,5.666666667,0,0,"SOUTH KOREA, IRAN, VIETNAM"
p53,4,2,History & Politics,MONGOLIA,9,9,0,9,9,1,"World Happiness Ranking, Gini Index for Income Inequality, Global Passport Power Rank (2022), GDP per capita in 2022, Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?",22,8,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"SOUTH KOREA, IRAN, VIETNAM, JEMEN"
p53,4,3,People & Culture,MONGOLIA,9,9,0,9,10,0.9,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Population Density, Population in the capital city, % of the population with internet access, Number of Colours in the country's flag, Which side of the road do people drive on?, Number of medals at the Tokyo Olympics, Overall population",58,8,6,"5, 6, 6, 6, 6",5,0,0,5.8,0,0,"SOUTH KOREA, IRAN, VIETNAM, YEMEN, OMAN"
p53,5,1,Geography,SOUTH KOREA,10,8,0,8,10,0.8,"Average Temperature (between 1991-2020), Area, Time Zone (UTC), Highest Point, % area that is water, % area that is covered by forest, Is the country landlocked?, Number of other countries it shares a land border with",26,10,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"YEMEN, OMAN, INDIE, TAJWAN"
p53,5,2,History & Politics,SOUTH KOREA,17,15,6,9,9,1,"Gini Index for Income Inequality, Most Exported Food Products, Does the country have a monarchy?, GDP per capita in 2022, World Happiness Ranking, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, The Economist's Democracy Index Rating, Does their government have a prime minister?, % area that is water, Average Rainfall in 2017 (mm per year), Time Zone (UTC), Is the country landlocked?, Area, Native Animals",21,10,6,"5, 6, 6, 6, 6",5,0,0,5.8,0,0,"YEMEN, OMAN, INDIE, TAJWAN, JAPAN"
p53,5,3,People & Culture,SOUTH KOREA,11,10,0,10,10,1,"Which side of the road do people drive on?, Number of Colours in the country's flag, Most Prevalent Religion, Number of medals at the Tokyo Olympics, Overall population, Unemployment Rate % (2021), Population Density, Population in the capital city, % of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance",14,10,9,"3, 3, 1, 2, 9, 4, 3",7,0,0,3.571428571,0,0,"YEMEN, OMAN, INDIE, TAJWAN, JAPAN, SINGAPUR, IRAN"
p53,6,1,Geography,COLOMBIA,9,9,0,9,10,0.9,"Average Rainfall in 2017 (mm per year), Area, Highest Point, Time Zone (UTC), % area that is covered by forest, Native Animals, % area that is water, Is the country landlocked?, Number of other countries it shares a land border with",89,6,7,"6, 7",2,0,0,6.5,0,0,"BOLIVIA, ARGENTINA"
p53,6,2,History & Politics,COLOMBIA,9,9,0,9,9,1,"The Economist's Democracy Index Rating, GDP per capita in 2022, Gini Index for Income Inequality, Does their government have a prime minister?, World Happiness Ranking, Most Exported Food Products, Global Passport Power Rank (2022), Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?",98,6,7,"6, 7, 2",3,0,0,5,0,0,"BOLIVIA, ARGENTINA, PERU"
p53,6,3,People & Culture,COLOMBIA,10,10,0,10,10,1,"Number of Colours in the country's flag, Population Density, % of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Overall population, Population in the capital city, Which side of the road do people drive on?, Most Prevalent Religion, Number of medals at the Tokyo Olympics",94,6,7,"6, 7, 2, 6",4,0,0,5.25,0,0,"BOLIVIA, ARGENTINA, PERU, PARAGUAY"
p54,1,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Is the country landlocked?, Time Zone (UTC), Native Animals",53,7,7,7,1,0,0,0,0,0,AUSTRIA
p54,1,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"World Happiness Ranking, Most Exported Food Products",64,7,7,7,1,0,0,0,0,0,AUSTRIA
p54,1,3,People & Culture,SWITZERLAND,0,0,0,0,10,0,,62,7,7,7,1,0,0,0,0,0,AUSTRIA
p54,2,1,Geography,GREECE,0,0,0,0,10,0,,8,6,6,6,1,0,0,0,0,0,GERMANY
p54,2,2,History & Politics,GREECE,6,6,3,3,9,0.333333333,"Highest Point, Native Animals, Is the country landlocked?, World Happiness Ranking, GDP per capita in 2022, Most Exported Food Products",76,6,7,7,1,0,0,0,0,0,ITALIA
p54,2,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Which side of the road do people drive on?, Number of Colours in the country's flag, Unemployment Rate % (2021)",68,6,8,"7, 8",2,0,0,7.5,0,0,"ITALIA, POLEN"
p54,3,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"Is the country landlocked?, Native Animals",11,7,2,2,1,1,2,0,1,2,KOREA
p54,3,2,History & Politics,SOUTH KOREA,5,5,0,5,9,0.555555556,"Does the country have a monarchy?, World Happiness Ranking, GDP per capita in 2022, Does their government have a prime minister?, Most Exported Food Products",31,7,2,2,1,1,2,0,1,2,KOREA
p54,3,3,People & Culture,SOUTH KOREA,0,0,0,0,10,0,,2,7,2,2,1,1,2,0,1,2,KOREA
p54,4,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Native Animals, Average Rainfall in 2017 (mm per year)",85,8,10,10,1,0,0,0,0,0,BRASIL
p54,4,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,GDP per capita in 2022,89,8,10,10,1,0,0,0,0,0,BRASIL
p54,4,3,People & Culture,COLOMBIA,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",14,8,5,5,1,0,0,0,0,0,CHILE
p54,5,1,Geography,MONGOLIA,1,1,0,1,10,0.1,Is the country landlocked?,8,9,2,2,1,0,0,0,0,0,VIETNAM
p54,5,2,History & Politics,MONGOLIA,4,4,0,4,9,0.444444444,"Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Does the country have a monarchy?",10,9,2,2,1,0,0,0,0,0,VIETNAM
p54,5,3,People & Culture,MONGOLIA,2,2,0,2,10,0.2,"% of the population with internet access, Unemployment Rate % (2021)",8,9,2,2,1,0,0,0,0,0,VIETNAM
p54,6,1,Geography,BOTSWANA,4,4,0,4,10,0.4,"Average Rainfall in 2017 (mm per year), Highest Point, % area that is water, Time Zone (UTC)",18,9,2,2,1,0,0,0,0,0,AGYPT
p54,6,2,History & Politics,BOTSWANA,2,2,0,2,9,0.222222222,"World Happiness Ranking, Most Exported Food Products",11,9,2,2,1,0,0,0,0,0,AGYPT
p54,6,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Which side of the road do people drive on?",13,9,2,2,1,0,0,0,0,0,AGYPT
p55,1,1,Geography,SWITZERLAND,2,2,0,2,10,0.2,"Native Animals, Area",11,8,8,"7, 8",2,0,0,7.5,0,0,"GERMANY, UKRAINE"
p55,1,2,History & Politics,SWITZERLAND,1,1,0,1,9,0.111111111,Does the country have a monarchy?,26,8,9,"7, 8, 9, 7",4,0,0,7.75,0,0,"GERMANY, UKRAINE, POLAND, NORWAY"
