participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,perceivedDifficulty,highestSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,treatmentPlan,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
l68fkg,1,2,Physical Exmination,MILIARY TB,12,0,10,0,10,13,0.769230769,"Take Pulse, Measure Temperature, Measure Blood Pressure, Neck/Throat Examination, Neurologic Exam Record, Abdomen Examination, Assess Extremities, Auscultate Lungs, Assess Respiratory Rate, Auscultate the Heart",2,0.4,6,2,7,"6, 7","2, 2",2,Not Provided,"CANCER (LYMPHOMA?), INFECTION",1,CANCER (LYMPHOMA?),1,7,INFECTION,0
l68fkg,1,3,Testing,MILIARY TB,5,0,5,0,5,10,0.5,"CRP and ESR, FBC, Venous Blood Gas, Abdominal CT Scan, Chest X-Ray",3,0.63,6,2,9,"6, 9, 9","2, 2, 2",2,"Start Sepsis 6 protocol. Check microguide for empirical antibiotics. Liase with specialist regarding myelodysplasia, call med reg in meantime. ","CANCER (LYMPHOMA?), INFECTION, NEUTROPENIC SEPSIS",1,CANCER (LYMPHOMA?),1,9,"INFECTION, NEUTROPENIC SEPSIS",0
l68fkg,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Social History, Medication, Past Medical History, Allergies, Family History",3,0.07,7,2,5,"4, 5, 5","2, 2, 2",2,Not Provided,"STROKE, HEAD INJURY, CEREBRAL BLEED",0,0,0,5,"HEAD INJURY, CEREBRAL BLEED",0
l68fkg,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,13,0.307692308,"Neurologic Exam Record, Assess Eyes, Assess Head, Measure Temperature",4,0.42,7,2,8,"2, 2, 2, 8","2, 2, 2, 1",1,Not Provided,"STROKE, HEAD INJURY, CEREBRAL BLEED, CLUSTER HEADACHE",0,0,0,8,CLUSTER HEADACHE,0
l68fkg,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,10,0.2,"UREA and Electrolytes, ECG",4,0.38,7,2,8,"2, 2, 2, 8","2, 2, 2, 1",1,Not Provided,"STROKE, HEAD INJURY, CEREBRAL BLEED, CLUSTER HEADACHE",0,0,0,8,CLUSTER HEADACHE,0
l68fkg,3,1,Patient History,ULCERATIVE COLITIS,10,0,6,0,6,6,1,"Past Medical History, Present Illness History, Family History, Social History, Allergies, Medication",2,0.26,7,2,7,"7, 5","2, 1",2,Not Provided,"GI CANCER, DIVERTICULAR BLEED",0,0,0,7,GI CANCER,0
l68fkg,3,2,Physical Exmination,ULCERATIVE COLITIS,10,0,9,0,9,13,0.692307692,"Measure Blood Pressure, Neurologic Exam Record, Auscultate Lungs, Rectal Examination, Take Pulse, Assess Extremities, Auscultate the Heart, Abdomen Examination, Measure Temperature",2,0.37,7,2,7,"7, 5","2, 1",2,Not Provided,"GI CANCER, DIVERTICULAR BLEED",0,0,0,7,GI CANCER,0
l68fkg,3,3,Testing,ULCERATIVE COLITIS,5,0,4,0,4,10,0.4,"Abdominal CT Scan, CRP and ESR, Venous Blood Gas, FBC",3,0.4,7,2,8,"8, 7, 4","2, 1, 1",2,Not Provided,"GI CANCER, DIVERTICULAR BLEED, COLITIS",1,COLITIS,3,8,GI CANCER,0
l68fkg,4,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Allergies, Medication, Family History, Past Medical History, Social History",3,0.02,9,1,5,"4, 2, 5","1, 0, 1",1,Not Provided,"INFECTION, CRYSTAL-RELATED ARTHRITIS, INFLAMMATORY JOINT DISEASE",0,0,0,5,INFLAMMATORY JOINT DISEASE,0
l68fkg,4,2,Physical Exmination,TEMPORAL ARTERITIS,10,0,9,0,9,13,0.692307692,"Measure Temperature, Assess Respiratory Rate, Measure Blood Pressure, Auscultate the Heart, Neurologic Exam Record, Take Pulse, Assess Extremities, Auscultate Lungs, Abdomen Examination",4,0.03,9,1,5,"4, 2, 5, 4","1, 0, 1, 1",1,Not Provided,"INFECTION, CRYSTAL-RELATED ARTHRITIS, INFLAMMATORY JOINT DISEASE, STILL'S DISEASE",0,0,0,5,INFLAMMATORY JOINT DISEASE,0
l68fkg,4,3,Testing,TEMPORAL ARTERITIS,5,0,5,0,5,10,0.5,"FBC, Chest X-Ray, CRP and ESR, Other Biochemistry Tests, Clotting Test",4,0.08,9,1,6,"6, 2, 5, 4","1, 0, 1, 1",1,Not Provided,"INFECTION, CRYSTAL-RELATED ARTHRITIS, INFLAMMATORY JOINT DISEASE, STILL'S DISEASE",0,0,0,6,INFECTION,0
l68fkg,5,1,Patient History,GUILLAINBARRE SYNDROME,7,0,6,0,6,6,1,"Social History, Medication, Past Medical History, Present Illness History, Family History, Allergies",2,0.06,9,2,5,"4, 5","2, 1",1,Not Provided,"GUILLION-BARRu00c9, STROKE",1,GUILLION-BARRu00c9,1,5,STROKE,0
l68fkg,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,8,0,7,0,7,13,0.538461538,"Neurologic Exam Record, Assess Extremities, Assess Eyes, Auscultate Lungs, Take Pulse, Measure Temperature, Abdomen Examination",2,0.11,9,2,5,"4, 5","2, 1",1,Not Provided,"GUILLION-BARRu00c9, STROKE",1,GUILLION-BARRu00c9,1,5,STROKE,0
l68fkg,5,3,Testing,GUILLAINBARRE SYNDROME,2,0,2,0,2,10,0.2,"CRP and ESR, UREA and Electrolytes",2,0.05,9,2,5,"5, 5","2, 1",2,Not Provided,"GUILLION-BARRu00c9, STROKE",1,GUILLION-BARRu00c9,1,5,"GUILLION-BARRu00c9, STROKE",1
l68fkg,6,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Family History, Social History, Past Medical History, Allergies, Medication, Present Illness History",3,0.28,4,3,8,"6, 8, 6","2, 3, 2",3,Not Provided,"ISCHAEMIC HEART DISEASE, AAA, HEART FAILURE",0,0,0,8,AAA,0
l68fkg,6,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Assess Eyes, Auscultate the Heart, Auscultate Lungs, Take Pulse, Assess Respiratory Rate, Measure Blood Pressure",4,0.42,4,3,9,"2, 4, 3, 9","2, 3, 2, 1",1,Not Provided,"ISCHAEMIC HEART DISEASE, AAA, HEART FAILURE, AORTIC STENOSIS",0,0,0,9,AORTIC STENOSIS,0
l68fkg,6,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"ECG, Chest X-Ray",4,0.49,4,3,9,"2, 4, 3, 9","2, 3, 2, 1",1,Maybe mix of aortic stenosis and heart failure? Speak to cardiology/med reg,"ISCHAEMIC HEART DISEASE, AAA, HEART FAILURE, AORTIC STENOSIS",0,0,0,9,AORTIC STENOSIS,0
lgqfmy,1,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Social History, Allergies",2,0.24,5,3,7,"6, 7","3, 3",3,"Do an ECG

Consider starting MONA protocol

Take bloods and look for tropnonin

Consider a CT Angiogram

","MI, AORTIC DISSECTION",1,AORTIC DISSECTION,2,7,AORTIC DISSECTION,1
lgqfmy,1,2,Physical Exmination,AORTIC DISSECTION,14,0,13,0,13,13,1,"Auscultate the Heart, Take Pulse, Measure Blood Pressure, Abdomen Examination, Rectal Examination, Auscultate Lungs, Assess Extremities, Neck/Throat Examination, Assess Eyes, Assess Respiratory Rate, Neurologic Exam Record, Assess Head, Measure Temperature",2,0.33,5,3,8,"6, 8","3, 3",3,"ECG

CT Angiogram

","MI, AORTIC DISSECTION",1,AORTIC DISSECTION,2,8,AORTIC DISSECTION,1
lgqfmy,1,3,Testing,AORTIC DISSECTION,10,0,10,0,10,10,1,"FBC, Clotting Test, Urine Dipstick, ECG, UREA and Electrolytes, Abdominal CT Scan, Other Biochemistry Tests, CRP and ESR, Venous Blood Gas, Chest X-Ray",4,0.65,5,3,8,"6, 8, 5, 7","3, 3, 0, 3",3,"Cannulae and have blood ready

CT angiogram and CT chest

Doppler pulses","MI, AORTIC DISSECTION, CONCOMITANT UTI, HAEMOPERICARDIUM",1,AORTIC DISSECTION,2,8,AORTIC DISSECTION,1
lgqfmy,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Allergies, Medication, Social History",3,0.11,6,3,5,"5, 3, 5","3, 1, 1",3,Not Provided,"STROKE, HEAD INJURY/ BRAIN CONTUSION, SEIZURE",0,0,0,5,"STROKE, SEIZURE",0
lgqfmy,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,1,0,1,1,0,13,0,Present Illness History,4,0.57,6,3,7,"5, 3, 5, 7","3, 1, 1, 3",3,Not Provided,"STROKE, HEAD INJURY/ BRAIN CONTUSION, SEIZURE, ANEURYSM RUPTURE",0,0,0,7,ANEURYSM RUPTURE,0
lgqfmy,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,19,0,18,8,10,10,1,"Chest X-Ray, ECG, Other Biochemistry Tests, CRP and ESR, Venous Blood Gas, UREA and Electrolytes, Clotting Test, FBC, Abdominal CT Scan, Urine Dipstick, Assess Head, Assess Respiratory Rate, Take Pulse, Auscultate Lungs, Neck/Throat Examination, Assess Eyes, Assess Extremities, Neurologic Exam Record",4,0.59,6,3,7,"5, 2, 5, 7","3, 1, 1, 3",3,Not Provided,"STROKE, HEAD INJURY/ BRAIN CONTUSION, SEIZURE, ANEURYSM RUPTURE",0,0,0,7,ANEURYSM RUPTURE,0
lgqfmy,3,1,Patient History,GUILLAINBARRE SYNDROME,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Allergies, Social History",2,0,6,2,5,"4, 5","2, 1",1,Not Provided,"GBS, MS",1,GBS,1,5,MS,0
lgqfmy,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,10,0,10,0,10,13,0.769230769,"Assess Respiratory Rate, Auscultate Lungs, Take Pulse, Assess Extremities, Measure Blood Pressure, Measure Temperature, Neck/Throat Examination, Neurologic Exam Record, Assess Eyes, Assess Head",3,0.23,6,2,6,"6, 5, 6","2, 1, 1",2,Not Provided,"GBS, MS, VIRAL ILLNESS",1,GBS,1,6,"GBS, VIRAL ILLNESS",1
lgqfmy,3,3,Testing,GUILLAINBARRE SYNDROME,10,0,10,0,10,10,1,"Urine Dipstick, CRP and ESR, UREA and Electrolytes, Abdominal CT Scan, Other Biochemistry Tests, FBC, ECG, Clotting Test, Chest X-Ray, Venous Blood Gas",3,0.2,6,2,6,"6, 5, 6","2, 1, 1",2,Not Provided,"GBS, MS, VIRAL ILLNESS",1,GBS,1,6,"GBS, VIRAL ILLNESS",1
lgqfmy,4,1,Patient History,MILIARY TB,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Allergies, Social History",2,0.33,8,3,6,"5, 6","2, 3",3,Not Provided,"APLASTIC ANAEMIA, NEUTROPENIA SEPSIS",0,0,0,6,NEUTROPENIA SEPSIS,0
lgqfmy,4,2,Physical Exmination,MILIARY TB,14,0,13,0,13,13,1,"Assess Respiratory Rate, Take Pulse, Assess Eyes, Auscultate the Heart, Auscultate Lungs, Measure Blood Pressure, Assess Head, Neurologic Exam Record, Neck/Throat Examination, Assess Extremities, Measure Temperature, Abdomen Examination, Rectal Examination",3,0.57,8,3,7,"5, 3, 7","2, 3, 1",1,Not Provided,"APLASTIC ANAEMIA, NEUTROPENIA SEPSIS, PNEUMONIA",0,0,0,7,PNEUMONIA,0
lgqfmy,4,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"Chest X-Ray, Clotting Test, Abdominal CT Scan, Venous Blood Gas",5,0.36,8,3,7,"5, 3, 7, 3, 5","2, 3, 1, 1, 3",1,Not Provided,"APLASTIC ANAEMIA, NEUTROPENIA SEPSIS, PNEUMONIA, HEART FAILURE, MALIGNANCY",0,0,0,7,PNEUMONIA,0
lgqfmy,5,1,Patient History,ULCERATIVE COLITIS,4,0,3,0,3,6,0.5,"Present Illness History, Past Medical History, Family History",2,0.55,3,3,6,"6, 2","1, 3",1,Not Provided,"GASTROENTERITIS, DIVERTICULITIS PERFORATION",0,0,0,6,GASTROENTERITIS,1
lgqfmy,5,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Assess Extremities, Rectal Examination, Assess Respiratory Rate, Measure Temperature, Abdomen Examination",1,0.6,3,3,2,2,3,3,Not Provided,"GASTROENTERITIS, DIVERTICULITIS PERFORATION",0,0,0,2,GASTROENTERITIS,1
lgqfmy,5,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"CRP and ESR, Urine Dipstick, Abdominal CT Scan",2,0.75,3,3,8,"2, 8","3, 1",1,Supportive management,"DIVERTICULITIS PERFORATION, INFECTIVE COLITIS",1,INFECTIVE COLITIS,2,8,INFECTIVE COLITIS,1
lgqfmy,6,1,Patient History,TEMPORAL ARTERITIS,5,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Allergies",1,0,8,1,4,4,1,1,Not Provided,SYSTEMIC VIRAL ILLNESS,0,0,0,4,SYSTEMIC VIRAL ILLNESS,0
lgqfmy,6,2,Physical Exmination,TEMPORAL ARTERITIS,9,0,9,0,9,13,0.692307692,"Assess Eyes, Measure Blood Pressure, Abdomen Examination, Assess Respiratory Rate, Assess Extremities, Measure Temperature, Rectal Examination, Neck/Throat Examination, Neurologic Exam Record",2,0.15,8,2,5,"4, 5","1, 2",2,Not Provided,"SYSTEMIC VIRAL ILLNESS, AUTOIMMUNE",0,0,0,5,AUTOIMMUNE,0
lgqfmy,6,3,Testing,TEMPORAL ARTERITIS,8,0,8,0,8,10,0.8,"UREA and Electrolytes, CRP and ESR, Chest X-Ray, Other Biochemistry Tests, FBC, ECG, Urine Dipstick, Venous Blood Gas",2,0,8,2,6,"4, 6","1, 2",2,Not Provided,"SYSTEMIC VIRAL ILLNESS, AUTOIMMUNE",0,0,0,6,AUTOIMMUNE,0
lqms62,1,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Allergies, Social History",2,0.12,6,1,9,"9, 4","1, 0",1,Not Provided,"DIVERTICULITIS, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
lqms62,1,2,Physical Exmination,ULCERATIVE COLITIS,6,0,6,0,6,13,0.461538462,"Rectal Examination, Abdomen Examination, Take Pulse, Assess Respiratory Rate, Measure Blood Pressure, Measure Temperature",2,0.67,6,1,9,"9, 4","1, 0",1,Not Provided,"DIVERTICULITIS, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
lqms62,1,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"FBC, UREA and Electrolytes, Venous Blood Gas",2,0.65,6,1,9,"9, 4","1, 0",1,"stool cultures
blood cultures
IV fluid resuscitation, potassium and sodium replacement 
blood transfusion 
analgesia 
","DIVERTICULITIS, GASTROENTERITIS",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
lqms62,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,8,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Family History, Social History",3,0.19,8,3,8,"8, 6, 4","2, 3, 2",2,Not Provided,"MENINGITIS, STROKE, GUILLEN BARRE SYNDROME",1,MENINGITIS,1,8,MENINGITIS,1
lqms62,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,12,0,12,0,12,13,0.923076923,"Auscultate the Heart, Auscultate Lungs, Assess Respiratory Rate, Measure Temperature, Assess Eyes, Measure Blood Pressure, Assess Extremities, Assess Head, Neurologic Exam Record, Neck/Throat Examination, Rectal Examination, Take Pulse",4,0.08,8,3,8,"8, 6, 4, 6","2, 3, 2, 3",2,Not Provided,"MENINGITIS, STROKE, GUILLEN BARRE SYNDROME, TRANSIENT ISCHAEMIC ATTACK",1,MENINGITIS,1,8,MENINGITIS,1
lqms62,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,10,0.6,"FBC, CRP and ESR, UREA and Electrolytes, Other Biochemistry Tests, ECG, Chest X-Ray",4,0.23,8,3,9,"7, 6, 4, 9","2, 3, 2, 3",3,Not Provided,"MENINGITIS, STROKE, GUILLEN BARRE SYNDROME, TRANSIENT ISCHAEMIC ATTACK",1,MENINGITIS,1,9,TRANSIENT ISCHAEMIC ATTACK,0
lqms62,3,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Medication, Allergies, Social History",2,0,9,3,6,"6, 3","2, 3",2,Not Provided,"LYMPHOMA, ALL",1,LYMPHOMA,1,6,LYMPHOMA,1
lqms62,3,2,Physical Exmination,MILIARY TB,7,0,7,0,7,13,0.538461538,"Rectal Examination, Measure Blood Pressure, Measure Temperature, Neck/Throat Examination, Neurologic Exam Record, Abdomen Examination, Assess Head",2,0.06,9,3,6,"6, 3","2, 3",2,Not Provided,"LYMPHOMA, ALL",1,LYMPHOMA,1,6,LYMPHOMA,1
lqms62,3,3,Testing,MILIARY TB,7,0,7,0,7,10,0.7,"FBC, Other Biochemistry Tests, Clotting Test, CRP and ESR, UREA and Electrolytes, Chest X-Ray, Abdominal CT Scan",2,0.13,9,3,6,"6, 3","2, 3",2,Not Provided,"LYMPHOMA, ALL",1,LYMPHOMA,1,6,LYMPHOMA,1
lqms62,4,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",3,0.4,8,3,8,"8, 1, 4","0, 1, 3",0,Not Provided,"PNEUMONIA, TB, PULMONARY EMBOLISM",1,PULMONARY EMBOLISM,3,8,PNEUMONIA,0
lqms62,4,2,Physical Exmination,AORTIC DISSECTION,5,0,5,0,5,13,0.384615385,"Measure Temperature, Take Pulse, Assess Respiratory Rate, Auscultate the Heart, Auscultate Lungs",3,0.26,8,3,8,"8, 1, 4","0, 1, 3",0,Not Provided,"PNEUMONIA, TB, PULMONARY EMBOLISM",1,PULMONARY EMBOLISM,3,8,PNEUMONIA,0
lqms62,4,3,Testing,AORTIC DISSECTION,7,0,7,1,6,10,0.6,"Assess Extremities, FBC, UREA and Electrolytes, CRP and ESR, Other Biochemistry Tests, ECG, Chest X-Ray",4,0.08,8,3,8,"8, 1, 4, 6","0, 1, 3, 1",0,Not Provided,"PNEUMONIA, TB, PULMONARY EMBOLISM, HEART FAILURE",1,PULMONARY EMBOLISM,3,8,PNEUMONIA,0
lqms62,5,1,Patient History,GUILLAINBARRE SYNDROME,10,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Allergies, Social History",3,0,7,3,5,"5, 3, 3","1, 3, 2",1,Not Provided,"POLYMYALGIA RHEUMATICA, STROKE, GUILLEN BARRE SYNDROME",1,GUILLEN BARRE SYNDROME,3,5,POLYMYALGIA RHEUMATICA,0
lqms62,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Assess Extremities, Neurologic Exam Record, Rectal Examination",5,0.22,7,3,5,"5, 3, 3, 5, 1","1, 3, 2, 1, 3",1,Not Provided,"POLYMYALGIA RHEUMATICA, STROKE, GUILLEN BARRE SYNDROME, LUMBAR DISC PROLAPSE, CAUDA EQUINA SYNDROME",1,GUILLEN BARRE SYNDROME,3,5,"POLYMYALGIA RHEUMATICA, LUMBAR DISC PROLAPSE",0
lqms62,5,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"CRP and ESR, FBC, ECG, UREA and Electrolytes",5,0.31,7,3,7,"5, 3, 3, 7, 1","1, 3, 2, 1, 3",1,Not Provided,"POLYMYALGIA RHEUMATICA, STROKE, GUILLEN BARRE SYNDROME, LUMBAR DISC PROLAPSE, CAUDA EQUINA SYNDROME",1,GUILLEN BARRE SYNDROME,3,7,LUMBAR DISC PROLAPSE,0
lqms62,6,1,Patient History,TEMPORAL ARTERITIS,8,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Social History, Allergies",1,0,8,1,3,3,1,1,Not Provided,POLYMYALGIA RHEUMATICA,1,POLYMYALGIA RHEUMATICA,1,3,POLYMYALGIA RHEUMATICA,1
lqms62,6,2,Physical Exmination,TEMPORAL ARTERITIS,5,0,5,0,5,13,0.384615385,"Assess Extremities, Abdomen Examination, Measure Temperature, Auscultate Lungs, Neck/Throat Examination",2,0,8,1,3,"3, 2","1, 0",1,Not Provided,"POLYMYALGIA RHEUMATICA, VASCULITIS",1,POLYMYALGIA RHEUMATICA,1,3,POLYMYALGIA RHEUMATICA,1
lqms62,6,3,Testing,TEMPORAL ARTERITIS,4,0,4,0,4,10,0.4,"FBC, CRP and ESR, Other Biochemistry Tests, UREA and Electrolytes",2,0.23,8,1,3,"3, 2","1, 0",1,"CTD screen
analgesia
referral to rheumatology
","POLYMYALGIA RHEUMATICA, VASCULITIS",1,POLYMYALGIA RHEUMATICA,1,3,POLYMYALGIA RHEUMATICA,1
m29nfs,1,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Medication, Allergies, Present Illness History, Past Medical History, Social History, Family History",1,0.76,3,2,9,9,2,2,Not Provided,ACS,0,0,0,9,ACS,0
m29nfs,1,2,Physical Exmination,AORTIC DISSECTION,5,0,4,1,3,13,0.230769231,"Auscultate the Heart, Measure Blood Pressure, Auscultate Lungs, Present Illness History",1,0.69,3,2,9,9,2,2,Not Provided,ACS,0,0,0,9,ACS,0
m29nfs,1,3,Testing,AORTIC DISSECTION,1,0,1,0,1,10,0.1,ECG,1,0.75,3,2,9,9,2,2,"Admission to Cardiac ICU, Beta blockers and Nitro by  IV",ACS,0,0,0,9,ACS,0
m29nfs,2,1,Patient History,MILIARY TB,5,0,3,0,3,6,0.5,"Present Illness History, Past Medical History, Social History",2,0.08,6,1,4,"3, 4","1, 1",1,Not Provided,"HERNIA, PNEUMONIA",0,0,0,4,PNEUMONIA,0
m29nfs,2,2,Physical Exmination,MILIARY TB,8,0,7,1,6,13,0.461538462,"Abdomen Examination, Rectal Examination, Auscultate Lungs, Present Illness History, Assess Respiratory Rate, Auscultate the Heart, Measure Blood Pressure",2,0.21,6,1,4,"3, 4","1, 1",1,Not Provided,"HERNIA, PNEUMONIA",0,0,0,4,PNEUMONIA,0
m29nfs,2,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"FBC, Chest X-Ray, ECG, CRP and ESR",2,0.67,6,1,9,"3, 9","1, 1",1,Antibiotic,"HERNIA, PNEUMONIA",0,0,0,9,PNEUMONIA,0
m29nfs,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Allergies, Medication, Past Medical History, Family History, Social History",1,0.34,5,2,7,7,2,2,Not Provided,STROCK,0,0,0,7,STROCK,0
m29nfs,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,13,0.384615385,"Assess Eyes, Take Pulse, Assess Head, Neurologic Exam Record, Measure Blood Pressure",1,0.45,5,2,7,7,2,2,Not Provided,STROCK,0,0,0,7,STROCK,0
m29nfs,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,2,3,10,0.3,"FBC, Chest X-Ray, Other Biochemistry Tests, Present Illness History, Measure Temperature",1,0.55,5,2,8,8,2,2,Not Provided,STROCK,0,0,0,8,STROCK,0
m29nfs,4,1,Patient History,ULCERATIVE COLITIS,6,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Social History, Family History",1,0.72,6,2,8,8,2,2,Not Provided,CLONO CANCER,0,0,0,8,CLONO CANCER,0
m29nfs,4,2,Physical Exmination,ULCERATIVE COLITIS,2,0,2,0,2,13,0.153846154,"Abdomen Examination, Rectal Examination",2,0.45,6,2,8,"8, 6","2, 2",2,Not Provided,"CLONO CANCER, ISCHEMIC BOWEL",1,ISCHEMIC BOWEL,2,8,CLONO CANCER,0
m29nfs,4,3,Testing,ULCERATIVE COLITIS,7,0,5,2,3,10,0.3,"FBC, Other Biochemistry Tests, Allergies, Social History, Abdominal CT Scan",2,0.6,6,2,8,"8, 6","2, 2",2,Not Provided,"CLONO CANCER, ISCHEMIC BOWEL",1,ISCHEMIC BOWEL,2,8,CLONO CANCER,0
m29nfs,5,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Past Medical History, Present Illness History, Medication, Family History, Allergies, Social History",1,0.41,7,1,5,5,1,1,Not Provided,OSTEOARTHRITIS,0,0,0,5,OSTEOARTHRITIS,0
m29nfs,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,2,0,2,0,2,13,0.153846154,"Assess Extremities, Neurologic Exam Record",2,0.39,7,1,5,"5, 4","1, 1",1,Not Provided,"OSTEOARTHRITIS, DISK",0,0,0,5,OSTEOARTHRITIS,0
m29nfs,5,3,Testing,GUILLAINBARRE SYNDROME,2,0,2,0,2,10,0.2,"FBC, Other Biochemistry Tests",2,0.63,7,1,5,"5, 4","1, 1",1,Not Provided,"OSTEOARTHRITIS, DISK",0,0,0,5,OSTEOARTHRITIS,0
m29nfs,6,1,Patient History,TEMPORAL ARTERITIS,6,0,3,0,3,6,0.5,"Past Medical History, Present Illness History, Social History",1,0.43,8,1,7,7,1,1,Not Provided,OSTEOARTHRITIS,0,0,0,7,OSTEOARTHRITIS,0
m29nfs,6,2,Physical Exmination,TEMPORAL ARTERITIS,3,0,3,0,3,13,0.230769231,"Assess Extremities, Take Pulse, Neurologic Exam Record",2,0.25,8,1,7,"7, 7","1, 1",1,Not Provided,"OSTEOARTHRITIS, NEROSIS",0,0,0,7,"OSTEOARTHRITIS, NEROSIS",0
m29nfs,6,3,Testing,TEMPORAL ARTERITIS,4,0,3,0,3,10,0.3,"FBC, Other Biochemistry Tests, CRP and ESR",2,0.2,8,1,7,"7, 7","1, 1",1,Not Provided,"OSTEOARTHRITIS, NEROSIS",0,0,0,7,"OSTEOARTHRITIS, NEROSIS",0
mfr6tb,1,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Social History, Medication, Allergies",5,0.03,6,2,5,"2, 1, 4, 3, 5","0, 2, 1, 1, 1",1,Not Provided,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS, PSORIATIC ARTHROPATHY, ITP",1,RHEUMATOID ARTHRITIS,2,5,ITP,0
mfr6tb,1,2,Physical Exmination,TEMPORAL ARTERITIS,13,0,13,0,13,13,1,"Abdomen Examination, Assess Respiratory Rate, Neurologic Exam Record, NeckThroat Examination, Assess Eyes, Assess Extremities, Rectal Examination, Auscultate Lungs, Take Pulse, Assess Head, Measure Temperature, Measure Blood Pressure, Auscultate the Heart",7,0.5,6,3,7,"2, 1, 4, 3, 5, 7, 7","0, 2, 1, 1, 1, 1, 3",1,Not Provided,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS, PSORIATIC ARTHROPATHY, ITP, POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1,TEMPORAL ARTERITIS,7,7,"POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1
