participantID,trialNum,stage,stageName,trueCondition,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
m29nfs,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,STROCK,0,0,0,7,STROCK,0
m29nfs,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,STROCK,0,0,0,8,STROCK,0
m29nfs,4,1,Patient History,ULCERATIVE COLITIS,CLONO CANCER,0,0,0,8,CLONO CANCER,0
m29nfs,4,2,Physical Exmination,ULCERATIVE COLITIS,"CLONO CANCER, ISCHEMIC BOWEL",1,ISCHEMIC BOWEL,2,8,CLONO CANCER,0
m29nfs,4,3,Testing,ULCERATIVE COLITIS,"CLONO CANCER, ISCHEMIC BOWEL",1,ISCHEMIC BOWEL,2,8,CLONO CANCER,0
m29nfs,5,1,Patient History,GUILLAIN-BARRE SYNDROME,OSTEOARTHRITIS,0,0,0,5,OSTEOARTHRITIS,0
m29nfs,5,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"OSTEOARTHRITIS, DISK",0,0,0,5,OSTEOARTHRITIS,0
m29nfs,5,3,Testing,GUILLAIN-BARRE SYNDROME,"OSTEOARTHRITIS, DISK",0,0,0,5,OSTEOARTHRITIS,0
m29nfs,6,1,Patient History,TEMPORAL ARTERITIS,OSTEOARTHRITIS,0,0,0,7,OSTEOARTHRITIS,0
m29nfs,6,2,Physical Exmination,TEMPORAL ARTERITIS,"OSTEOARTHRITIS, NEROSIS",0,0,0,7,"OSTEOARTHRITIS, NEROSIS",0
m29nfs,6,3,Testing,TEMPORAL ARTERITIS,"OSTEOARTHRITIS, NEROSIS",0,0,0,7,"OSTEOARTHRITIS, NEROSIS",0
mfr6tb,1,1,Patient History,TEMPORAL ARTERITIS,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS, PSORIATIC ARTHROPATHY, ITP",1,RHEUMATOID ARTHRITIS,2,5,ITP,0
mfr6tb,1,2,Physical Exmination,TEMPORAL ARTERITIS,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS, PSORIATIC ARTHROPATHY, ITP, POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1,TEMPORAL ARTERITIS,7,7,"POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1
mfr6tb,1,3,Testing,TEMPORAL ARTERITIS,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, REACTIVE ARTHRITIS, PSORIATIC ARTHROPATHY, ITP, POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1,TEMPORAL ARTERITIS,7,7,"POLYMYALGIA RHEUMATICA, TEMPORAL ARTERITIS",1
mfr6tb,2,1,Patient History,AORTIC DISSECTION,"ACUTE CORONARY SYNDROME, PULMONARY EMBOLUS, PNEUMOTHORAX, LUNG CANCER, TUBERCULOSIS, LYMPHOMA",1,PULMONARY EMBOLUS,2,7,ACUTE CORONARY SYNDROME,0
mfr6tb,2,2,Physical Exmination,AORTIC DISSECTION,"ACUTE CORONARY SYNDROME, PULMONARY EMBOLUS, PNEUMOTHORAX, LUNG CANCER, TUBERCULOSIS, LYMPHOMA",1,PULMONARY EMBOLUS,2,7,ACUTE CORONARY SYNDROME,0
mfr6tb,2,3,Testing,AORTIC DISSECTION,"ACUTE CORONARY SYNDROME, PULMONARY EMBOLUS, PNEUMOTHORAX, LUNG CANCER, TUBERCULOSIS, LYMPHOMA, HEART FAILURE",1,PULMONARY EMBOLUS,2,9,HEART FAILURE,0
mfr6tb,3,1,Patient History,GUILLAINBARRE SYNDROME,"GUILLIANBARRE SYNDROME, MYASTHENIA GRAVIS, STROKE, MOTOR NEURON DISEASE, MULTIPLE SCLEROSIS",1,GUILLIANBARRE SYNDROME,1,9,GUILLIANBARRE SYNDROME,1
mfr6tb,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,"GUILLIANBARRE SYNDROME, MYASTHENIA GRAVIS, STROKE, MOTOR NEURON DISEASE, MULTIPLE SCLEROSIS",1,GUILLIANBARRE SYNDROME,1,10,GUILLIANBARRE SYNDROME,1
mfr6tb,3,3,Testing,GUILLAINBARRE SYNDROME,"GUILLIANBARRE SYNDROME, MYASTHENIA GRAVIS, STROKE, MOTOR NEURON DISEASE, MULTIPLE SCLEROSIS",1,GUILLIANBARRE SYNDROME,1,10,GUILLIANBARRE SYNDROME,1
mfr6tb,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, SUBARACHNOID HAEMORRHAGE, EPILEPSY",0,0,0,8,SUBARACHNOID HAEMORRHAGE,0
mfr6tb,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, SUBARACHNOID HAEMORRHAGE, EPILEPSY, MENINGITIS, ENCEPHALITIS",1,MENINGITIS,4,8,SUBARACHNOID HAEMORRHAGE,0
mfr6tb,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"STROKE, SUBARACHNOID HAEMORRHAGE, EPILEPSY, MENINGITIS, ENCEPHALITIS, APLASTIC ANAEMIA, SICKLE CELL CRISES",1,MENINGITIS,4,8,SUBARACHNOID HAEMORRHAGE,0
mfr6tb,5,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULTIS, GASTROENTERITIS, CROHN'S DISEASE, ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,4,10,DIVERTICULTIS,1
mfr6tb,5,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULTIS, GASTROENTERITIS, CROHN'S DISEASE, ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,4,10,DIVERTICULTIS,1
mfr6tb,5,3,Testing,ULCERATIVE COLITIS,"DIVERTICULTIS, GASTROENTERITIS, CROHN'S DISEASE, ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,4,10,DIVERTICULTIS,1
mfr6tb,6,1,Patient History,MILIARY TB,"LYMPHOMA, MULTIPLE MYELOMA, LEUKAEMIA, VIRAL INFECTION",1,LYMPHOMA,1,6,"LYMPHOMA, MULTIPLE MYELOMA, LEUKAEMIA",1
mfr6tb,6,2,Physical Exmination,MILIARY TB,"LYMPHOMA, MULTIPLE MYELOMA, LEUKAEMIA, VIRAL INFECTION, LUNG ABSCESS, PNEUMONIA",1,LYMPHOMA,1,8,PNEUMONIA,0
mfr6tb,6,3,Testing,MILIARY TB,"LYMPHOMA, MULTIPLE MYELOMA, LEUKAEMIA, VIRAL INFECTION, LUNG ABSCESS, PNEUMONIA",1,LYMPHOMA,1,8,PNEUMONIA,0
n2hrqz,1,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, GATSROENTERITIS (EHEC), ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,3,8,DIVERTICULITIS,1
n2hrqz,1,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS, GATSROENTERITIS (EHEC), ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,3,9,DIVERTICULITIS,1
n2hrqz,1,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS, GATSROENTERITIS (EHEC), ULCERATIVE COLITIS, COLORECTAL CANCER",1,ULCERATIVE COLITIS,3,9,DIVERTICULITIS,1
n2hrqz,2,1,Patient History,AORTIC DISSECTION,"LUNG CANCER, PULMONARY EMBOLISM, PNEUMONIA, HEART FAILURE, PNEUMOTHORAX",0,0,0,7,LUNG CANCER,0
n2hrqz,2,2,Physical Exmination,AORTIC DISSECTION,"LUNG CANCER, PULMONARY EMBOLISM, AORTIC DISSECTION, COARCTATION OF THE AORTA",1,AORTIC DISSECTION,3,6,COARCTATION OF THE AORTA,1
n2hrqz,2,3,Testing,AORTIC DISSECTION,"LUNG CANCER, PULMONARY EMBOLISM, AORTIC DISSECTION, COARCTATION OF THE AORTA, HEART FAILURE",1,AORTIC DISSECTION,3,9,COARCTATION OF THE AORTA,1
n2hrqz,3,1,Patient History,TEMPORAL ARTERITIS,"VASCULITIS, RHEUMATOID ARTHRITIS",0,0,0,7,RHEUMATOID ARTHRITIS,1
n2hrqz,3,2,Physical Exmination,TEMPORAL ARTERITIS,"VASCULITIS, RHEUMATOID ARTHRITIS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,3,7,"RHEUMATOID ARTHRITIS, GIANT CELL ARTERITIS",1
n2hrqz,3,3,Testing,TEMPORAL ARTERITIS,"VASCULITIS, RHEUMATOID ARTHRITIS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,3,9,GIANT CELL ARTERITIS,1
n2hrqz,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ALCOHOL INTOXICATION, ILLICIT DRUG EFFECT, LEFT MCA STROKE, MIGRAINE, MENINGITIS",1,MENINGITIS,5,6,LEFT MCA STROKE,0
n2hrqz,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ALCOHOL INTOXICATION, ILLICIT DRUG EFFECT, LEFT MCA STROKE, MIGRAINE, MENINGITIS, ?CARDIAC DEFECT --> CEREBRAL HYPOXIA",1,MENINGITIS,5,7,?CARDIAC DEFECT --> CEREBRAL HYPOXIA,0
n2hrqz,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"ALCOHOL INTOXICATION, ILLICIT DRUG EFFECT, LEFT MCA STROKE, MIGRAINE, MENINGITIS, ?CARDIAC DEFECT --> CEREBRAL HYPOXIA, KIDNEY FAILURE --> ANAEMIA",1,MENINGITIS,5,7,?CARDIAC DEFECT --> CEREBRAL HYPOXIA,0
n2hrqz,5,1,Patient History,MILIARY TB,"CML, CANCER ?SOURCE, INFECTION ?SOURCE",0,0,0,6,"CML, INFECTION ?SOURCE",0
n2hrqz,5,2,Physical Exmination,MILIARY TB,"CML, CANCER ?SOURCE, CML WITH LUNG AND LIVER METS",0,0,0,6,"CML, CML WITH LUNG AND LIVER METS",0
n2hrqz,5,3,Testing,MILIARY TB,"CML, CANCER ?SOURCE, CML WITH LUNG AND LIVER METS",0,0,0,6,"CML, CML WITH LUNG AND LIVER METS",0
n2hrqz,6,1,Patient History,GUILLAIN-BARRE SYNDROME,"NEUROPATHY, MYOPATHY, RADICULOPATHY, GUILLAN BARRE SYNDROME, DISC HERNIATION --> COMPRESSED NERVE ROOT, CAUDA EQUINA, STROKE",1,GUILLAN BARRE SYNDROME,3,6,"RADICULOPATHY, DISC HERNIATION --> COMPRESSED NERVE ROOT, CAUDA EQUINA",0
n2hrqz,6,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"NEUROPATHY, RADICULOPATHY, GUILLAN BARRE SYNDROME, DISC HERNIATION --> COMPRESSED NERVE ROOT, CAUDA EQUINA, STROKE",1,GUILLAN BARRE SYNDROME,3,6,"GUILLAN BARRE SYNDROME, CAUDA EQUINA, STROKE",1
n2hrqz,6,3,Testing,GUILLAIN-BARRE SYNDROME,"NEUROPATHY, RADICULOPATHY, GUILLAN BARRE SYNDROME, DISC HERNIATION --> COMPRESSED NERVE ROOT, CAUDA EQUINA, STROKE",1,GUILLAN BARRE SYNDROME,3,6,"GUILLAN BARRE SYNDROME, CAUDA EQUINA, STROKE",1
nhsf7d,1,1,Patient History,GUILLAINBARRE SYNDROME,"TRANSIENT ISCHAEMIC ATTACK, ISCHAEMIC STROKE, HAEMORRHAGING STROKE, C SPINE TRAUMA, VERTEBRAL DISC PROLAPSE IN C SPINE",0,0,0,6,"TRANSIENT ISCHAEMIC ATTACK, ISCHAEMIC STROKE, HAEMORRHAGING STROKE, C SPINE TRAUMA, VERTEBRAL DISC PROLAPSE IN C SPINE",0
nhsf7d,1,2,Physical Exmination,GUILLAINBARRE SYNDROME,"VERTEBRAL DISC PROLAPSE, GUILLIANBARRE, VERTEBRAL FRACTURE, CAUDA EQUINA",1,GUILLIANBARRE,2,8,GUILLIANBARRE,1
nhsf7d,1,3,Testing,GUILLAINBARRE SYNDROME,"VERTEBRAL DISC PROLAPSE, GUILLIANBARRE, VERTEBRAL FRACTURE",1,GUILLIANBARRE,2,8,GUILLIANBARRE,1
nhsf7d,2,1,Patient History,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, GCA, RHEUMATOID ARTHRITIS, LUPUS",1,RHEUMATOID ARTHRITIS,3,7,LUPUS,0
nhsf7d,2,2,Physical Exmination,TEMPORAL ARTERITIS,"REACTIVE ARTHRITIS, GCA, RHEUMATOID ARTHRITIS, LUPUS",1,RHEUMATOID ARTHRITIS,3,9,GCA,0
nhsf7d,2,3,Testing,TEMPORAL ARTERITIS,"GCA, RHEUMATOID ARTHRITIS, LUPUS",1,RHEUMATOID ARTHRITIS,2,9,GCA,0
nhsf7d,3,1,Patient History,MILIARY TB,"ACUTE MYELOID LEUKAEMIA, ACUTE LYMPHOCYTIC LEUKAEMIA, CHRONIC MYELOID LEUKAEMIA, CHRONIC LYMPHOCYTIC LEUKAEMIA, HODGKIN LYMPHOMA, NONHODGKIN LYMPHOMA",1,HODGKIN LYMPHOMA,5,6,"ACUTE LYMPHOCYTIC LEUKAEMIA, CHRONIC MYELOID LEUKAEMIA, CHRONIC LYMPHOCYTIC LEUKAEMIA, HODGKIN LYMPHOMA, NONHODGKIN LYMPHOMA",1
nhsf7d,3,2,Physical Exmination,MILIARY TB,"ACUTE MYELOID LEUKAEMIA, ACUTE LYMPHOCYTIC LEUKAEMIA, CHRONIC MYELOID LEUKAEMIA, CHRONIC LYMPHOCYTIC LEUKAEMIA, HODGKIN LYMPHOMA, NONHODGKIN LYMPHOMA",1,HODGKIN LYMPHOMA,5,9,ACUTE MYELOID LEUKAEMIA,0
nhsf7d,3,3,Testing,MILIARY TB,"ACUTE MYELOID LEUKAEMIA, CHRONIC MYELOID LEUKAEMIA, CHRONIC LYMPHOCYTIC LEUKAEMIA",0,0,0,9,ACUTE MYELOID LEUKAEMIA,0
nhsf7d,4,1,Patient History,ULCERATIVE COLITIS,"C DIF INFECTION, DIVERTICULITIS, COLORECTAL CANCER, ULCERATIVE COLITIS, ISCHAEMIC COLITIS",1,ULCERATIVE COLITIS,4,8,C DIF INFECTION,0
nhsf7d,4,2,Physical Exmination,ULCERATIVE COLITIS,"C DIF INFECTION, DIVERTICULITIS, COLORECTAL CANCER, ULCERATIVE COLITIS, ISCHAEMIC COLITIS",1,ULCERATIVE COLITIS,4,8,"C DIF INFECTION, DIVERTICULITIS",1
nhsf7d,4,3,Testing,ULCERATIVE COLITIS,"C DIF INFECTION, DIVERTICULITIS, ULCERATIVE COLITIS, INFECTIOUS COLITIS",1,ULCERATIVE COLITIS,3,8,INFECTIOUS COLITIS,1
nhsf7d,5,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SUBARACHNOID HAEMORRHAGE, MENINGITIS, TIA, ISCHAEMIC STROKE, ENCEPHALITIS",1,MENINGITIS,2,7,MENINGITIS,1
nhsf7d,5,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SUBARACHNOID HAEMORRHAGE, MENINGITIS, TIA, ISCHAEMIC STROKE, ENCEPHALITIS",1,MENINGITIS,2,8,TIA,0
nhsf7d,5,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"MENINGITIS, TIA, ENCEPHALITIS, ENDOCARDITIS",1,MENINGITIS,1,8,ENDOCARDITIS,0
nhsf7d,6,1,Patient History,AORTIC DISSECTION,"UNSTABLE ANGINA, ASTHMA, COPD, PNEUMONIA",0,0,0,7,UNSTABLE ANGINA,0
nhsf7d,6,2,Physical Exmination,AORTIC DISSECTION,"UNSTABLE ANGINA, AORTIC STENOSIS",0,0,0,9,AORTIC STENOSIS,0
nhsf7d,6,3,Testing,AORTIC DISSECTION,RIGHT SIDED HEART FAILURE SECONDARY TO AORTIC STENOSIS,0,0,0,8,RIGHT SIDED HEART FAILURE SECONDARY TO AORTIC STENOSIS,0
nrj3yb,1,1,Patient History,GUILLAIN-BARRE SYNDROME,"STROKE, SPINAL CORD COMPRESSION",0,0,0,8,SPINAL CORD COMPRESSION,0
nrj3yb,1,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"STROKE, SPINAL CORD COMPRESSION",0,0,0,9,STROKE,0
nrj3yb,1,3,Testing,GUILLAIN-BARRE SYNDROME,"STROKE, SPINAL CORD COMPRESSION",0,0,0,9,STROKE,0
nrj3yb,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SAH, STROKE",0,0,0,7,"SAH, STROKE",0
nrj3yb,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SAH, STROKE, MENINGITIS",1,MENINGITIS,3,7,"SAH, STROKE",0
nrj3yb,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"SAH, STROKE, MENINGITIS",1,MENINGITIS,3,8,"SAH, STROKE",0
nrj3yb,3,1,Patient History,MILIARY TB,NEUTROPENIC SEPSIS,0,0,0,7,NEUTROPENIC SEPSIS,0
nrj3yb,3,2,Physical Exmination,MILIARY TB,"NEUTROPENIC SEPSIS, PNEUMONIA, LUNG CANCER",0,0,0,7,NEUTROPENIC SEPSIS,0
nrj3yb,3,3,Testing,MILIARY TB,"NEUTROPENIC SEPSIS, PNEUMONIA, LUNG CANCER",0,0,0,7,NEUTROPENIC SEPSIS,0
nrj3yb,4,1,Patient History,TEMPORAL ARTERITIS,"FIBROMYALGIA, POLYMYALGIA RHEUMATICA",1,POLYMYALGIA RHEUMATICA,2,6,POLYMYALGIA RHEUMATICA,1
nrj3yb,4,2,Physical Exmination,TEMPORAL ARTERITIS,"FIBROMYALGIA, POLYMYALGIA RHEUMATICA, SEPTIC ARTHRITIS",1,POLYMYALGIA RHEUMATICA,2,6,POLYMYALGIA RHEUMATICA,1
nrj3yb,4,3,Testing,TEMPORAL ARTERITIS,"FIBROMYALGIA, POLYMYALGIA RHEUMATICA, SEPTIC ARTHRITIS",1,POLYMYALGIA RHEUMATICA,2,6,POLYMYALGIA RHEUMATICA,1
nrj3yb,5,1,Patient History,AORTIC DISSECTION,"LUNG CANCER, TUBERCULOSIS, UNSTABLE ANGINA",0,0,0,7,UNSTABLE ANGINA,0
nrj3yb,5,2,Physical Exmination,AORTIC DISSECTION,"LUNG CANCER, TUBERCULOSIS, UNSTABLE ANGINA, HEART FAILURE, COR PULMONALE",0,0,0,7,UNSTABLE ANGINA,0
nrj3yb,5,3,Testing,AORTIC DISSECTION,"LUNG CANCER, TUBERCULOSIS, UNSTABLE ANGINA, HEART FAILURE, COR PULMONALE",0,0,0,8,HEART FAILURE,0
nrj3yb,6,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS FLARE, UC, ITS",1,UC,2,7,DIVERTICULITIS FLARE,1
nrj3yb,6,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS FLARE, UC, ITS",1,UC,2,9,DIVERTICULITIS FLARE,1
nrj3yb,6,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS FLARE, UC, ITS",1,UC,2,9,DIVERTICULITIS FLARE,1
p4ryl5,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CONVERSION DISORDER, STROKE, CNS INFECTION, ATYPICAL MIGRAINE",0,0,0,8,ATYPICAL MIGRAINE,0
p4ryl5,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CONVERSION DISORDER, STROKE, CNS INFECTION, ATYPICAL MIGRAINE, HYPOGLYCAEMIA",0,0,0,8,CNS INFECTION,0
p4ryl5,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"CONVERSION DISORDER, STROKE, CNS INFECTION, ATYPICAL MIGRAINE, HYPOGLYCAEMIA, INTRACRANIAL BLEED",0,0,0,9,INTRACRANIAL BLEED,0
p4ryl5,2,1,Patient History,GUILLAIN-BARRE SYNDROME,"ISCHAEMIC STROKE, HAEMORRHAGIC STROKE, POLYMYALGIA RHEUMATICA, CAUDA EQUINA",1,CAUDA EQUINA,4,8,ISCHAEMIC STROKE,0
p4ryl5,2,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"ISCHAEMIC STROKE, HAEMORRHAGIC STROKE, POLYMYALGIA RHEUMATICA, CAUDA EQUINA",1,CAUDA EQUINA,4,10,ISCHAEMIC STROKE,0
p4ryl5,2,3,Testing,GUILLAIN-BARRE SYNDROME,"ISCHAEMIC STROKE, HAEMORRHAGIC STROKE, POLYMYALGIA RHEUMATICA, CAUDA EQUINA",1,CAUDA EQUINA,4,10,ISCHAEMIC STROKE,0
p4ryl5,3,1,Patient History,MILIARY TB,"LEUKAEMIA, MYELOMA, NEUTROPENIC SEPSIS",0,0,0,8,"LEUKAEMIA, NEUTROPENIC SEPSIS",0
p4ryl5,3,2,Physical Exmination,MILIARY TB,"LEUKAEMIA, MYELOMA, NEUTROPENIC SEPSIS, SPONTANEOUS BACTERIAL PERITONITIS",0,0,0,9,SPONTANEOUS BACTERIAL PERITONITIS,0
p4ryl5,3,3,Testing,MILIARY TB,"LEUKAEMIA, MYELOMA, NEUTROPENIC SEPSIS, SPONTANEOUS BACTERIAL PERITONITIS, PNEUMONIA",0,0,0,9,PNEUMONIA,0
p4ryl5,4,1,Patient History,TEMPORAL ARTERITIS,"RHEUMATOID ARTHRITIS, IBD, PMR, REACTIVE ARTHRITIS",0,0,0,8,"PMR, REACTIVE ARTHRITIS",1
p4ryl5,4,2,Physical Exmination,TEMPORAL ARTERITIS,"RHEUMATOID ARTHRITIS, IBD, PMR, REACTIVE ARTHRITIS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,5,9,GIANT CELL ARTERITIS,1
p4ryl5,4,3,Testing,TEMPORAL ARTERITIS,"RHEUMATOID ARTHRITIS, IBD, PMR, REACTIVE ARTHRITIS, GIANT CELL ARTERITIS",1,GIANT CELL ARTERITIS,5,10,GIANT CELL ARTERITIS,1
p4ryl5,5,1,Patient History,AORTIC DISSECTION,"HEART FAILURE, COPD, ANGINA, PNEUMONIA",0,0,0,8,"HEART FAILURE, COPD",0
p4ryl5,5,2,Physical Exmination,AORTIC DISSECTION,"HEART FAILURE, COPD, ANGINA, PNEUMONIA, TB",0,0,0,9,COPD,0
p4ryl5,5,3,Testing,AORTIC DISSECTION,"HEART FAILURE, COPD, ANGINA, PNEUMONIA, TB, LUNG CANCER, UNSTABLE ANGINA, COR PULMONALE",0,0,0,9,"HEART FAILURE, LUNG CANCER",0
p4ryl5,6,1,Patient History,ULCERATIVE COLITIS,"UC, CROHN'S, DIVERTICULITIS, GI BLEED",1,UC,1,10,DIVERTICULITIS,1
p4ryl5,6,2,Physical Exmination,ULCERATIVE COLITIS,"UC, CROHN'S, DIVERTICULITIS, GI BLEED, HAEMORRHOIDS",1,UC,1,10,DIVERTICULITIS,1
p4ryl5,6,3,Testing,ULCERATIVE COLITIS,"UC, CROHN'S, DIVERTICULITIS, GI BLEED, HAEMORRHOIDS, DIVERTICULAR BLEED",1,UC,1,10,DIVERTICULITIS,1
p6d2w9,1,1,Patient History,MILIARY TB,"SEPSIS INFECTION EG UIT/PYELONEPHRITIS, MYELDYSPLASISIA NEUTROPENIC SEPSIS, STRANGULATED INGUINAL HERNIA",0,0,0,8,MYELDYSPLASISIA NEUTROPENIC SEPSIS,0
p6d2w9,1,2,Physical Exmination,MILIARY TB,"SEPSIS INFECTION EG UIT/PYELONEPHRITIS, MYELDYSPLASISIA NEUTROPENIC SEPSIS, STRANGULATED INGUINAL HERNIA, LRTI SEPSIS",0,0,0,9,LRTI SEPSIS,0
p6d2w9,1,3,Testing,MILIARY TB,"SEPSIS INFECTION EG UIT/PYELONEPHRITIS, MYELDYSPLASISIA NEUTROPENIC SEPSIS, STRANGULATED INGUINAL HERNIA, LRTI SEPSIS",0,0,0,9,LRTI SEPSIS,0
p6d2w9,2,1,Patient History,GUILLAIN-BARRE SYNDROME,"STROKE, HAEMORRHAGIC STROKE, SPINAL PATHOLOGY, STROKE MIMIC: HYPOGLYCAEMIA",0,0,0,8,STROKE,0
p6d2w9,2,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"STROKE, HAEMORRHAGIC STROKE, SPINAL PATHOLOGY, STROKE MIMIC: HYPOGLYCAEMIA, LUMBAR PATHOLOGY?",0,0,0,9,LUMBAR PATHOLOGY?,0
p6d2w9,2,3,Testing,GUILLAIN-BARRE SYNDROME,"STROKE, HAEMORRHAGIC STROKE, SPINAL PATHOLOGY, STROKE MIMIC: HYPOGLYCAEMIA, LUMBAR PATHOLOGY?",0,0,0,9,LUMBAR PATHOLOGY?,0
p6d2w9,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OVERDOSE, ALCOHOL INEBRIATION, SEIZURE",0,0,0,7,"OVERDOSE, SEIZURE",0
p6d2w9,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OVERDOSE, ALCOHOL INEBRIATION, SEIZURE",0,0,0,7,"OVERDOSE, SEIZURE",0
p6d2w9,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,"OVERDOSE, ALCOHOL INEBRIATION, SEIZURE, ENCEPHALOPATHY",0,0,0,7,"OVERDOSE, SEIZURE",0
p6d2w9,4,1,Patient History,AORTIC DISSECTION,"COPD, LUNG CANCER, ANGINA, LRTI",0,0,0,7,"COPD, ANGINA",0
p6d2w9,4,2,Physical Exmination,AORTIC DISSECTION,"COPD, LUNG CANCER, ANGINA, LRTI, AORTIC REGURGITATION, HEART FAILURE",0,0,0,8,AORTIC REGURGITATION,0
p6d2w9,4,3,Testing,AORTIC DISSECTION,"COPD, LUNG CANCER, ANGINA, LRTI, AORTIC REGURGITATION, HEART FAILURE",0,0,0,8,AORTIC REGURGITATION,0
p6d2w9,5,1,Patient History,ULCERATIVE COLITIS,"DIVERTICULITIS, COLORECTAL CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
p6d2w9,5,2,Physical Exmination,ULCERATIVE COLITIS,"DIVERTICULITIS, COLORECTAL CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
p6d2w9,5,3,Testing,ULCERATIVE COLITIS,"DIVERTICULITIS, COLORECTAL CANCER",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
p6d2w9,6,1,Patient History,TEMPORAL ARTERITIS,"SEPTIC ARTHRTITIS, OSTEOARTHRITIS, RANTIDINE MEDICATION",1,SEPTIC ARTHRTITIS,1,6,"SEPTIC ARTHRTITIS, OSTEOARTHRITIS",1
p6d2w9,6,2,Physical Exmination,TEMPORAL ARTERITIS,"SEPTIC ARTHRTITIS, OSTEOARTHRITIS, RANTIDINE MEDICATION",1,SEPTIC ARTHRTITIS,1,6,"SEPTIC ARTHRTITIS, OSTEOARTHRITIS",1
p6d2w9,6,3,Testing,TEMPORAL ARTERITIS,"SEPTIC ARTHRTITIS, OSTEOARTHRITIS, RANTIDINE MEDICATION, ROTATOR CUFF INJURY, FROZEN SHOULDER",1,SEPTIC ARTHRTITIS,1,7,ROTATOR CUFF INJURY,0
pys5wr,1,1,Patient History,GUILLAIN-BARRE SYNDROME,"SUBACUTE COMBINED DEGENERATION OF SPINAL CORD, GUILLAIN BARE SYNDROME, VITAMIN B12 DEFICIENCY",1,GUILLAIN BARE SYNDROME,2,4,"SUBACUTE COMBINED DEGENERATION OF SPINAL CORD, GUILLAIN BARE SYNDROME",1
pys5wr,1,2,Physical Exmination,GUILLAIN-BARRE SYNDROME,"GUILLAIN BARE SYNDROME, VITAMIN B12 DEFICIENCY",1,GUILLAIN BARE SYNDROME,1,4,GUILLAIN BARE SYNDROME,1
